fecha_vuelo,temperatura_media,precipitacion,viento_max,origen
2022-01-06,-0.2,3.6,21.7,MEM
2022-01-07,-3.5,0.0,14.3,MEM
2022-01-08,4.4,2.5,25.3,MEM
2022-01-09,10.9,49.0,29.5,MEM
2022-01-10,1.2,0.0,20.4,MEM
2022-01-11,3.5,0.0,13.0,MEM
2022-01-12,6.7,0.0,21.0,MEM
2022-01-13,9.3,0.0,17.1,MEM
2022-01-14,7.3,0.0,12.6,MEM
2022-01-15,7.7,24.1,27.9,MEM
2022-01-16,1.4,16.3,33.8,MEM
2022-01-17,2.4,0.0,20.5,MEM
2022-01-18,6.2,0.0,21.8,MEM
2022-01-19,10.1,14.7,25.3,MEM
2022-01-20,-3.7,0.0,26.4,MEM
2022-01-21,-4.2,0.0,17.7,MEM
2022-01-22,-3.5,0.0,8.6,MEM
2022-01-23,2.4,0.0,18.9,MEM
2022-01-24,6.4,0.0,18.5,MEM
2022-01-25,2.8,0.0,21.3,MEM
2022-01-26,-2.4,0.0,19.1,MEM
2022-01-27,0.7,0.1,10.8,MEM
2022-01-28,2.4,0.0,30.3,MEM
2022-01-29,-1.4,0.0,18.9,MEM
2022-01-30,6.1,0.0,19.0,MEM
2022-01-31,7.0,0.0,14.2,MEM
2022-02-01,11.5,2.2,21.0,MEM
2022-02-02,10.6,18.8,25.3,MEM
2022-02-03,-0.5,39.3,24.6,MEM
2022-02-04,-2.6,0.0,20.9,MEM
2022-02-05,-1.7,0.0,13.0,MEM
2022-02-06,0.2,0.0,12.3,MEM
2022-02-07,2.3,0.0,13.7,MEM
2022-02-08,4.9,0.0,19.8,MEM
2022-02-09,9.2,0.0,19.6,MEM
2022-02-10,8.5,0.0,11.7,MEM
2022-02-11,11.8,0.0,25.1,MEM
2022-02-12,4.0,1.3,22.9,MEM
2022-02-13,-0.3,0.0,17.2,MEM
2022-02-14,4.3,0.0,11.5,MEM
2022-02-15,10.4,0.0,21.5,MEM
2022-02-16,15.2,0.0,32.0,MEM
2022-02-17,14.8,24.6,45.1,MEM
2022-02-18,1.0,0.0,21.4,MEM
2022-02-19,4.3,0.0,11.5,MEM
2022-02-20,8.4,0.0,22.9,MEM
2022-02-21,14.7,2.4,25.3,MEM
2022-02-22,17.8,23.1,32.2,MEM
2022-02-23,3.9,14.4,24.7,MEM
2022-02-24,2.9,35.8,16.0,MEM
2022-02-25,0.7,1.2,19.0,MEM
2022-02-26,0.9,3.6,17.4,MEM
2022-02-27,4.4,6.9,16.8,MEM
2022-02-28,6.6,0.0,11.4,MEM
2022-03-01,10.3,0.0,15.5,MEM
2022-03-02,13.0,0.0,14.1,MEM
2022-03-03,14.5,0.0,14.9,MEM
2022-03-04,14.8,0.0,12.5,MEM
2022-03-05,17.2,0.8,29.4,MEM
2022-03-06,20.4,3.6,26.6,MEM
2022-03-07,12.4,15.4,29.0,MEM
2022-03-08,5.2,3.5,16.6,MEM
2022-03-09,6.9,0.7,14.7,MEM
2022-03-10,8.5,0.0,11.2,MEM
2022-03-11,5.3,5.1,33.0,MEM
2022-03-12,-1.3,0.5,25.9,MEM
2022-03-13,4.0,0.0,21.3,MEM
2022-03-14,10.1,0.0,19.9,MEM
2022-03-15,12.5,10.5,15.5,MEM
2022-03-16,14.7,2.8,16.8,MEM
2022-03-17,15.8,0.0,14.3,MEM
2022-03-18,15.5,13.0,32.6,MEM
2022-03-19,10.9,0.0,23.1,MEM
2022-03-20,13.4,0.0,10.0,MEM
2022-03-21,15.8,3.8,26.9,MEM
2022-03-22,14.9,62.9,28.6,MEM
2022-03-23,10.2,0.1,31.0,MEM
2022-03-24,8.6,0.0,25.0,MEM
2022-03-25,10.4,0.0,21.3,MEM
2022-03-26,11.0,0.0,23.3,MEM
2022-03-27,9.2,0.0,16.6,MEM
2022-03-28,10.7,0.0,15.7,MEM
2022-03-29,16.5,0.5,31.8,MEM
2022-03-30,19.6,33.2,43.5,MEM
2022-03-31,9.9,0.3,29.7,MEM
2022-04-01,7.5,0.0,12.0,MEM
2022-04-02,11.0,1.0,12.3,MEM
2022-04-03,13.1,0.0,12.2,MEM
2022-04-04,15.2,0.1,17.5,MEM
2022-04-05,17.4,16.9,17.4,MEM
2022-04-06,15.1,4.5,27.1,MEM
2022-04-07,11.6,0.0,31.1,MEM
2022-04-08,7.9,0.4,32.2,MEM
2022-04-09,9.4,0.0,17.6,MEM
2022-04-10,16.6,0.0,29.5,MEM
2022-04-11,19.1,3.2,32.2,MEM
2022-04-12,21.3,21.7,33.4,MEM
2022-04-13,20.2,53.0,33.9,MEM
2022-04-14,12.2,0.0,24.9,MEM
2022-04-15,15.6,0.8,30.6,MEM
2022-04-16,17.9,6.4,25.9,MEM
2022-04-17,13.7,18.9,22.9,MEM
2022-04-18,11.2,0.3,25.1,MEM
2022-04-19,10.7,0.0,16.2,MEM
2022-04-20,13.4,9.7,30.0,MEM
2022-04-21,20.0,17.0,27.4,MEM
2022-04-22,21.7,0.3,18.6,MEM
2022-04-23,22.1,0.0,27.4,MEM
2022-04-24,22.1,0.7,24.4,MEM
2022-04-25,19.0,4.0,20.6,MEM
2022-04-26,13.6,0.0,20.6,MEM
2022-04-27,13.7,0.0,10.6,MEM
2022-04-28,17.4,0.0,12.2,MEM
2022-04-29,20.3,0.0,20.2,MEM
2022-04-30,21.9,1.8,29.2,MEM
2022-05-01,20.6,0.8,15.5,MEM
2022-05-02,19.6,1.1,16.7,MEM
2022-05-03,22.4,0.2,30.7,MEM
2022-05-04,19.4,0.0,15.8,MEM
2022-05-05,21.4,7.1,20.4,MEM
2022-05-06,19.1,3.5,29.4,MEM
2022-05-07,17.2,0.0,17.8,MEM
2022-05-08,18.3,0.0,18.2,MEM
2022-05-09,23.1,0.0,24.9,MEM
2022-05-10,25.5,0.0,21.4,MEM
2022-05-11,26.0,0.0,14.7,MEM
2022-05-12,27.0,0.0,12.3,MEM
2022-05-13,23.9,11.8,19.2,MEM
2022-05-14,23.9,4.0,12.5,MEM
2022-05-15,23.4,8.3,17.7,MEM
2022-05-16,22.2,0.0,14.8,MEM
2022-05-17,21.6,0.0,10.0,MEM
2022-05-18,24.8,0.5,26.3,MEM
2022-05-19,26.9,0.0,29.8,MEM
2022-05-20,27.3,0.0,32.1,MEM
2022-05-21,25.5,12.3,24.6,MEM
2022-05-22,20.8,9.5,19.0,MEM
2022-05-23,18.7,0.2,17.1,MEM
2022-05-24,20.7,13.3,20.9,MEM
2022-05-25,22.4,19.9,30.5,MEM
2022-05-26,19.6,2.3,27.5,MEM
2022-05-27,18.8,0.0,17.6,MEM
2022-05-28,18.9,0.0,11.3,MEM
2022-05-29,22.9,0.0,17.7,MEM
2022-05-30,25.1,0.0,20.8,MEM
2022-05-31,26.3,0.2,16.6,MEM
2022-06-01,25.8,0.6,15.4,MEM
2022-06-02,23.9,1.4,15.3,MEM
2022-06-03,22.6,0.0,12.6,MEM
2022-06-04,22.5,0.0,10.5,MEM
2022-06-05,23.5,0.0,9.8,MEM
2022-06-06,24.1,7.5,19.6,MEM
2022-06-07,24.7,15.4,17.4,MEM
2022-06-08,24.0,4.8,22.2,MEM
2022-06-09,23.9,0.1,13.2,MEM
2022-06-10,21.3,4.2,10.0,MEM
2022-06-11,23.5,0.0,9.3,MEM
2022-06-12,27.2,1.7,21.8,MEM
2022-06-13,30.0,0.0,17.1,MEM
2022-06-14,29.5,0.0,15.3,MEM
2022-06-15,29.3,0.0,12.7,MEM
2022-06-16,29.7,0.0,12.4,MEM
2022-06-17,27.7,4.5,13.0,MEM
2022-06-18,28.9,0.0,15.8,MEM
2022-06-19,25.3,0.0,17.8,MEM
2022-06-20,26.2,0.0,9.5,MEM
2022-06-21,29.1,0.0,10.2,MEM
2022-06-22,30.8,0.0,12.5,MEM
2022-06-23,29.4,0.3,15.5,MEM
2022-06-24,28.3,0.0,10.9,MEM
2022-06-25,28.8,0.0,8.5,MEM
2022-06-26,28.4,6.6,17.7,MEM
2022-06-27,25.7,0.0,19.8,MEM
2022-06-28,24.6,0.0,16.3,MEM
2022-06-29,25.1,0.0,11.8,MEM
2022-06-30,27.3,1.5,14.8,MEM
2022-07-01,26.9,6.0,13.0,MEM
2022-07-02,27.4,1.0,16.9,MEM
2022-07-03,27.7,0.7,11.3,MEM
2022-07-04,28.5,0.5,11.8,MEM
2022-07-05,30.7,0.0,14.1,MEM
2022-07-06,31.1,0.2,23.8,MEM
2022-07-07,30.9,0.1,12.2,MEM
2022-07-08,31.9,0.0,15.1,MEM
2022-07-09,31.9,0.1,22.5,MEM
2022-07-10,28.3,0.0,18.4,MEM
2022-07-11,28.2,0.0,11.8,MEM
2022-07-12,29.3,1.7,13.0,MEM
2022-07-13,26.9,10.1,11.9,MEM
2022-07-14,27.6,0.1,12.2,MEM
2022-07-15,28.5,0.0,10.3,MEM
2022-07-16,29.9,0.0,10.4,MEM
2022-07-17,30.1,0.0,18.3,MEM
2022-07-18,27.7,6.0,21.1,MEM
2022-07-19,28.5,7.3,19.9,MEM
2022-07-20,31.2,0.0,23.8,MEM
2022-07-21,31.3,0.0,18.5,MEM
2022-07-22,29.2,0.0,11.6,MEM
2022-07-23,29.4,0.0,13.1,MEM
2022-07-24,30.1,0.0,16.2,MEM
2022-07-25,30.6,0.1,17.1,MEM
2022-07-26,30.3,0.2,17.1,MEM
2022-07-27,30.5,0.5,17.0,MEM
2022-07-28,29.7,5.2,19.8,MEM
2022-07-29,27.6,18.0,15.0,MEM
2022-07-30,26.3,22.4,12.8,MEM
2022-07-31,24.9,16.1,20.2,MEM
2022-08-01,27.5,3.8,16.5,MEM
2022-08-02,27.8,0.2,17.2,MEM
2022-08-03,27.9,0.2,14.3,MEM
2022-08-04,26.9,6.7,12.7,MEM
2022-08-05,27.4,2.1,13.2,MEM
2022-08-06,28.6,0.0,13.1,MEM
2022-08-07,28.3,0.6,10.7,MEM
2022-08-08,28.3,1.5,13.0,MEM
2022-08-09,26.8,3.0,13.9,MEM
2022-08-10,25.3,8.2,13.3,MEM
2022-08-11,25.9,1.4,10.8,MEM
2022-08-12,26.2,0.0,16.8,MEM
2022-08-13,24.6,0.0,12.7,MEM
2022-08-14,25.9,0.0,13.0,MEM
2022-08-15,27.6,0.0,15.1,MEM
2022-08-16,25.3,0.0,16.8,MEM
2022-08-17,22.7,27.2,16.6,MEM
2022-08-18,24.1,0.1,11.2,MEM
2022-08-19,24.5,0.2,8.5,MEM
2022-08-20,25.7,0.3,13.0,MEM
2022-08-21,25.1,5.8,17.4,MEM
2022-08-22,24.3,18.3,12.7,MEM
2022-08-23,24.0,2.5,10.2,MEM
2022-08-24,24.7,0.9,13.4,MEM
2022-08-25,25.9,0.4,9.1,MEM
2022-08-26,26.9,0.3,8.8,MEM
2022-08-27,27.0,0.0,7.7,MEM
2022-08-28,26.4,6.9,16.5,MEM
2022-08-29,26.7,16.3,17.2,MEM
2022-08-30,27.2,2.8,14.3,MEM
2022-08-31,26.6,0.0,12.2,MEM
2022-09-01,24.7,0.0,9.2,MEM
2022-09-02,25.6,0.1,15.9,MEM
2022-09-03,26.3,10.9,11.4,MEM
2022-09-04,24.9,1.2,8.9,MEM
2022-09-05,25.8,0.5,9.1,MEM
2022-09-06,25.9,1.8,10.5,MEM
2022-09-07,25.4,0.3,17.7,MEM
2022-09-08,24.6,0.0,17.9,MEM
2022-09-09,24.0,0.5,12.1,MEM
2022-09-10,23.0,7.8,11.7,MEM
2022-09-11,23.7,1.4,19.4,MEM
2022-09-12,20.8,0.0,15.2,MEM
2022-09-13,22.8,0.0,12.3,MEM
2022-09-14,23.3,0.0,12.5,MEM
2022-09-15,23.5,0.0,11.2,MEM
2022-09-16,24.7,0.0,13.2,MEM
2022-09-17,24.9,0.0,13.2,MEM
2022-09-18,26.2,0.0,13.7,MEM
2022-09-19,27.4,0.0,11.2,MEM
2022-09-20,28.2,0.0,8.2,MEM
2022-09-21,29.5,0.0,11.0,MEM
2022-09-22,24.9,0.0,23.2,MEM
2022-09-23,21.4,0.0,17.2,MEM
2022-09-24,25.1,0.0,14.1,MEM
2022-09-25,25.9,0.0,18.4,MEM
2022-09-26,20.8,0.0,18.8,MEM
2022-09-27,19.1,0.0,14.0,MEM
2022-09-28,18.3,0.0,21.0,MEM
2022-09-29,16.8,0.0,21.0,MEM
2022-09-30,17.7,0.0,17.9,MEM
2022-10-01,18.0,0.0,17.0,MEM
2022-10-02,19.7,0.0,17.7,MEM
2022-10-03,19.8,0.0,17.0,MEM
2022-10-04,18.5,0.0,10.7,MEM
2022-10-05,17.7,0.0,11.0,MEM
2022-10-06,20.2,0.0,14.5,MEM
2022-10-07,20.2,0.0,18.7,MEM
2022-10-08,16.2,0.0,16.4,MEM
2022-10-09,15.9,0.0,9.7,MEM
2022-10-10,19.8,0.0,14.0,MEM
2022-10-11,20.9,0.0,16.1,MEM
2022-10-12,20.8,8.2,24.3,MEM
2022-10-13,16.9,0.0,17.3,MEM
2022-10-14,18.5,0.0,22.2,MEM
2022-10-15,20.7,0.2,23.1,MEM
2022-10-16,19.6,1.1,19.4,MEM
2022-10-17,13.7,0.0,21.3,MEM
2022-10-18,7.3,0.0,19.5,MEM
2022-10-19,7.6,0.0,12.5,MEM
2022-10-20,10.9,0.0,13.0,MEM
2022-10-21,16.9,0.0,19.9,MEM
2022-10-22,20.7,0.0,29.2,MEM
2022-10-23,21.3,0.0,25.3,MEM
2022-10-24,21.5,0.0,25.0,MEM
2022-10-25,19.1,15.7,37.2,MEM
2022-10-26,12.4,0.0,18.9,MEM
2022-10-27,13.1,0.0,16.6,MEM
2022-10-28,16.3,0.0,16.2,MEM
2022-10-29,17.4,18.9,24.9,MEM
2022-10-30,17.8,2.0,23.3,MEM
2022-10-31,16.3,0.3,15.8,MEM
2022-11-01,16.6,0.0,8.4,MEM
2022-11-02,18.4,0.7,9.2,MEM
2022-11-03,18.0,0.0,17.8,MEM
2022-11-04,21.0,0.0,27.2,MEM
2022-11-05,17.4,15.4,38.5,MEM
2022-11-06,15.6,0.1,17.1,MEM
2022-11-07,19.1,26.1,14.6,MEM
2022-11-08,19.9,0.0,12.3,MEM
2022-11-09,20.2,0.0,15.7,MEM
2022-11-10,16.7,0.0,15.3,MEM
2022-11-11,14.7,0.0,19.1,MEM
2022-11-12,4.8,2.6,25.5,MEM
2022-11-13,1.5,0.0,13.8,MEM
2022-11-14,3.8,2.2,15.1,MEM
2022-11-15,6.3,1.4,19.1,MEM
2022-11-16,5.1,0.0,19.3,MEM
2022-11-17,1.8,0.0,10.8,MEM
2022-11-18,2.9,0.0,13.9,MEM
2022-11-19,1.8,0.0,14.5,MEM
2022-11-20,1.0,0.0,15.1,MEM
2022-11-21,2.4,0.0,10.2,MEM
2022-11-22,7.2,0.0,10.1,MEM
2022-11-23,9.2,0.0,12.5,MEM
2022-11-24,12.0,9.4,16.5,MEM
2022-11-25,12.8,2.5,18.9,MEM
2022-11-26,11.6,8.9,31.7,MEM
2022-11-27,12.0,1.3,32.8,MEM
2022-11-28,9.4,0.0,12.0,MEM
2022-11-29,14.5,3.0,29.8,MEM
2022-11-30,6.4,2.4,28.1,MEM
2022-12-01,3.7,0.0,12.7,MEM
2022-12-02,10.0,13.1,26.2,MEM
2022-12-03,13.3,3.4,30.5,MEM
2022-12-04,4.0,1.4,13.1,MEM
2022-12-05,9.7,18.7,13.5,MEM
2022-12-06,19.2,10.8,26.6,MEM
2022-12-07,18.1,20.3,18.9,MEM
2022-12-08,16.5,18.5,12.2,MEM
2022-12-09,14.0,0.2,10.7,MEM
2022-12-10,10.9,20.5,12.4,MEM
2022-12-11,11.0,0.6,16.1,MEM
2022-12-12,9.4,0.3,15.0,MEM
2022-12-13,13.4,3.2,31.4,MEM
2022-12-14,14.8,24.0,50.3,MEM
2022-12-15,6.2,0.0,21.9,MEM
2022-12-16,5.0,0.0,23.2,MEM
2022-12-17,3.4,0.0,22.3,MEM
2022-12-18,1.2,0.0,10.7,MEM
2022-12-19,2.1,0.0,11.6,MEM
2022-12-20,5.8,0.0,14.4,MEM
2022-12-21,5.3,0.0,14.1,MEM
2022-12-22,4.7,4.9,36.5,MEM
2022-12-23,-12.4,0.0,31.6,MEM
2022-12-24,-7.6,0.0,20.6,MEM
2022-12-25,-4.3,0.0,12.7,MEM
2022-12-26,0.6,0.1,18.2,MEM
2022-12-27,-0.8,0.0,17.1,MEM
2022-12-28,6.4,0.0,25.4,MEM
2022-12-29,14.8,1.3,26.2,MEM
2022-12-30,14.5,21.0,23.3,MEM
2022-12-31,13.1,4.2,14.2,MEM
2022-01-01,23.5,0.4,21.8,MIA
2022-01-02,24.5,0.0,22.8,MIA
2022-01-03,22.8,2.3,20.6,MIA
2022-01-04,20.6,0.0,17.0,MIA
2022-01-05,22.4,1.7,11.7,MIA
2022-01-06,20.6,0.0,9.7,MIA
2022-01-07,21.8,8.1,13.6,MIA
2022-01-08,22.6,2.3,24.1,MIA
2022-01-09,22.3,12.1,21.8,MIA
2022-01-10,21.8,8.5,16.3,MIA
2022-01-11,19.7,5.0,22.2,MIA
2022-01-12,20.0,7.0,21.3,MIA
2022-01-13,19.5,1.4,16.3,MIA
2022-01-14,16.9,0.0,16.6,MIA
2022-01-15,16.5,0.0,14.8,MIA
2022-01-16,20.6,6.2,32.4,MIA
2022-01-17,17.5,0.0,26.2,MIA
2022-01-18,13.6,0.0,13.1,MIA
2022-01-19,16.7,0.0,17.8,MIA
2022-01-20,20.9,10.8,19.5,MIA
2022-01-21,21.4,42.5,10.1,MIA
2022-01-22,20.2,10.4,13.2,MIA
2022-01-23,16.4,3.3,16.0,MIA
2022-01-24,10.6,0.0,14.5,MIA
2022-01-25,15.5,0.0,13.0,MIA
2022-01-26,21.6,52.1,20.3,MIA
2022-01-27,20.9,3.2,10.6,MIA
2022-01-28,20.1,0.1,18.9,MIA
2022-01-29,13.3,0.1,31.7,MIA
2022-01-30,8.9,0.0,16.7,MIA
2022-01-31,12.3,0.0,16.3,MIA
2022-02-01,17.8,0.0,23.4,MIA
2022-02-02,21.6,0.0,23.3,MIA
2022-02-03,22.9,0.0,21.1,MIA
2022-02-04,23.2,0.2,19.6,MIA
2022-02-05,22.2,1.3,11.7,MIA
2022-02-06,21.6,0.0,12.5,MIA
2022-02-07,21.4,0.2,15.1,MIA
2022-02-08,20.7,2.7,12.8,MIA
2022-02-09,17.8,33.4,18.4,MIA
2022-02-10,18.3,0.0,17.6,MIA
2022-02-11,20.4,4.6,9.8,MIA
2022-02-12,21.8,3.4,14.0,MIA
2022-02-13,20.2,23.3,19.2,MIA
2022-02-14,15.6,0.0,25.2,MIA
2022-02-15,18.7,0.0,30.2,MIA
2022-02-16,21.9,2.8,27.4,MIA
2022-02-17,23.6,0.5,24.4,MIA
2022-02-18,23.8,2.5,15.5,MIA
2022-02-19,23.2,9.9,12.0,MIA
2022-02-20,22.0,0.1,20.6,MIA
2022-02-21,21.9,1.5,17.0,MIA
2022-02-22,23.1,0.4,22.0,MIA
2022-02-23,23.2,0.0,18.4,MIA
2022-02-24,23.0,0.0,17.7,MIA
2022-02-25,23.3,0.0,16.9,MIA
2022-02-26,23.3,0.0,16.8,MIA
2022-02-27,23.5,2.0,14.4,MIA
2022-02-28,23.3,3.1,16.3,MIA
2022-03-01,21.8,0.1,16.2,MIA
2022-03-02,21.3,1.8,15.0,MIA
2022-03-03,21.8,0.1,15.8,MIA
2022-03-04,22.5,0.0,25.9,MIA
2022-03-05,24.2,0.1,30.6,MIA
2022-03-06,24.6,0.8,27.4,MIA
2022-03-07,24.5,1.9,26.7,MIA
2022-03-08,24.5,1.4,21.9,MIA
2022-03-09,25.3,0.1,24.0,MIA
2022-03-10,25.2,2.9,23.1,MIA
2022-03-11,25.3,2.5,23.1,MIA
2022-03-12,24.8,1.8,38.7,MIA
2022-03-13,17.7,0.0,28.6,MIA
2022-03-14,21.3,1.1,24.7,MIA
2022-03-15,22.9,6.9,21.6,MIA
2022-03-16,23.2,11.5,20.5,MIA
2022-03-17,22.6,7.8,12.0,MIA
2022-03-18,23.9,0.4,18.2,MIA
2022-03-19,25.1,0.5,19.0,MIA
2022-03-20,23.4,13.5,12.7,MIA
2022-03-21,22.8,0.2,24.4,MIA
2022-03-22,23.7,0.2,23.5,MIA
2022-03-23,25.5,1.8,24.6,MIA
2022-03-24,26.3,6.4,28.6,MIA
2022-03-25,22.1,5.1,20.1,MIA
2022-03-26,20.0,0.0,17.1,MIA
2022-03-27,20.7,0.0,19.8,MIA
2022-03-28,21.1,0.0,16.4,MIA
2022-03-29,21.8,0.0,16.0,MIA
2022-03-30,24.7,0.0,30.2,MIA
2022-03-31,25.8,0.5,29.8,MIA
2022-04-01,25.9,15.9,22.9,MIA
2022-04-02,25.1,7.0,19.3,MIA
2022-04-03,23.2,9.1,14.7,MIA
2022-04-04,23.6,5.5,13.6,MIA
2022-04-05,25.1,0.2,26.6,MIA
2022-04-06,27.1,0.8,24.3,MIA
2022-04-07,27.4,0.9,27.7,MIA
2022-04-08,24.2,0.2,25.2,MIA
2022-04-09,20.8,0.0,29.1,MIA
2022-04-10,18.7,0.0,18.6,MIA
2022-04-11,21.4,0.0,22.1,MIA
2022-04-12,24.0,0.0,23.7,MIA
2022-04-13,24.9,0.1,21.2,MIA
2022-04-14,25.4,3.9,18.2,MIA
2022-04-15,23.6,16.6,20.0,MIA
2022-04-16,24.5,0.8,21.2,MIA
2022-04-17,24.5,0.4,22.6,MIA
2022-04-18,24.5,6.6,10.5,MIA
2022-04-19,23.8,2.3,24.1,MIA
2022-04-20,23.7,0.5,26.2,MIA
2022-04-21,23.7,0.3,27.9,MIA
2022-04-22,24.1,2.2,29.9,MIA
2022-04-23,24.2,0.8,28.4,MIA
2022-04-24,25.0,0.2,21.3,MIA
2022-04-25,24.6,1.6,21.6,MIA
2022-04-26,24.3,0.0,17.4,MIA
2022-04-27,24.3,2.6,16.7,MIA
2022-04-28,24.5,6.8,17.1,MIA
2022-04-29,22.8,11.5,15.5,MIA
2022-04-30,22.4,27.5,12.0,MIA
2022-05-01,24.0,0.3,16.2,MIA
2022-05-02,25.4,0.1,19.7,MIA
2022-05-03,25.5,4.2,15.3,MIA
2022-05-04,24.0,20.0,16.1,MIA
2022-05-05,24.9,4.1,14.3,MIA
2022-05-06,26.3,2.7,17.2,MIA
2022-05-07,25.8,22.7,20.9,MIA
2022-05-08,26.1,0.9,13.1,MIA
2022-05-09,25.5,1.1,25.2,MIA
2022-05-10,24.7,0.0,30.3,MIA
2022-05-11,23.6,0.2,26.0,MIA
2022-05-12,22.2,13.1,16.5,MIA
2022-05-13,23.1,10.5,19.9,MIA
2022-05-14,24.6,2.4,13.9,MIA
2022-05-15,24.9,5.7,17.6,MIA
2022-05-16,24.5,9.8,15.5,MIA
2022-05-17,24.6,9.3,12.2,MIA
2022-05-18,26.2,0.0,14.5,MIA
2022-05-19,26.8,1.9,19.3,MIA
2022-05-20,25.3,12.0,21.0,MIA
2022-05-21,27.6,0.1,23.0,MIA
2022-05-22,28.0,0.0,20.0,MIA
2022-05-23,27.0,0.7,19.1,MIA
2022-05-24,27.2,0.2,23.0,MIA
2022-05-25,27.7,0.0,22.9,MIA
2022-05-26,27.3,0.0,19.5,MIA
2022-05-27,27.3,0.1,20.8,MIA
2022-05-28,26.7,2.7,20.9,MIA
2022-05-29,24.4,16.4,18.0,MIA
2022-05-30,24.1,28.2,17.5,MIA
2022-05-31,24.1,6.7,13.0,MIA
2022-06-01,24.5,11.2,13.8,MIA
2022-06-02,24.9,12.2,19.2,MIA
2022-06-03,24.0,55.1,22.8,MIA
2022-06-04,25.0,101.1,28.5,MIA
2022-06-05,25.7,4.0,15.2,MIA
2022-06-06,25.6,24.5,16.9,MIA
2022-06-07,24.6,23.6,17.9,MIA
2022-06-08,24.8,31.7,11.8,MIA
2022-06-09,24.7,26.7,18.0,MIA
2022-06-10,25.4,24.7,13.6,MIA
2022-06-11,25.5,13.5,14.4,MIA
2022-06-12,26.7,4.6,13.0,MIA
2022-06-13,27.5,1.3,9.4,MIA
2022-06-14,26.6,1.2,12.4,MIA
2022-06-15,26.9,1.1,15.0,MIA
2022-06-16,27.6,1.7,11.9,MIA
2022-06-17,26.7,1.8,14.7,MIA
2022-06-18,26.8,7.9,15.2,MIA
2022-06-19,26.8,6.4,11.4,MIA
2022-06-20,26.2,14.4,14.3,MIA
2022-06-21,26.4,0.7,24.0,MIA
2022-06-22,26.1,0.4,18.8,MIA
2022-06-23,26.2,0.0,16.7,MIA
2022-06-24,27.6,0.2,14.6,MIA
2022-06-25,26.3,12.0,8.0,MIA
2022-06-26,26.7,7.2,11.1,MIA
2022-06-27,26.6,4.2,15.1,MIA
2022-06-28,27.3,1.3,14.5,MIA
2022-06-29,27.2,5.2,14.1,MIA
2022-06-30,27.2,8.4,12.1,MIA
2022-07-01,28.0,2.8,18.2,MIA
2022-07-02,27.9,2.2,16.8,MIA
2022-07-03,28.2,0.0,15.1,MIA
2022-07-04,28.2,1.2,15.7,MIA
2022-07-05,27.3,12.8,18.5,MIA
2022-07-06,27.1,12.6,14.2,MIA
2022-07-07,27.4,0.1,16.9,MIA
2022-07-08,27.2,2.8,19.4,MIA
2022-07-09,27.5,3.2,19.4,MIA
2022-07-10,27.8,2.7,18.4,MIA
2022-07-11,28.2,4.4,13.4,MIA
2022-07-12,28.4,3.9,16.7,MIA
2022-07-13,28.3,0.6,15.1,MIA
2022-07-14,26.7,14.2,13.9,MIA
2022-07-15,25.6,8.9,20.0,MIA
2022-07-16,25.3,22.0,16.4,MIA
2022-07-17,27.0,4.8,21.6,MIA
2022-07-18,28.6,0.2,18.4,MIA
2022-07-19,27.8,0.1,15.8,MIA
2022-07-20,28.1,0.6,13.2,MIA
2022-07-21,28.4,0.7,13.5,MIA
2022-07-22,27.0,6.1,17.6,MIA
2022-07-23,27.0,2.1,16.8,MIA
2022-07-24,28.0,0.5,18.4,MIA
2022-07-25,28.1,1.1,18.4,MIA
2022-07-26,26.2,8.7,19.1,MIA
2022-07-27,27.6,0.4,17.4,MIA
2022-07-28,28.0,0.1,18.9,MIA
2022-07-29,27.7,0.7,18.7,MIA
2022-07-30,28.3,3.3,22.2,MIA
2022-07-31,28.9,0.1,20.6,MIA
2022-08-01,28.4,1.1,18.4,MIA
2022-08-02,28.4,2.1,12.0,MIA
2022-08-03,27.6,1.8,13.5,MIA
2022-08-04,27.3,5.5,15.3,MIA
2022-08-05,27.0,9.6,18.2,MIA
2022-08-06,28.3,5.5,21.2,MIA
2022-08-07,26.3,13.0,20.6,MIA
2022-08-08,27.2,1.7,19.1,MIA
2022-08-09,27.5,0.7,20.0,MIA
2022-08-10,28.9,1.0,20.4,MIA
2022-08-11,28.5,0.1,15.9,MIA
2022-08-12,27.7,2.9,15.3,MIA
2022-08-13,26.8,2.9,13.6,MIA
2022-08-14,25.9,12.3,11.3,MIA
2022-08-15,26.0,13.0,9.2,MIA
2022-08-16,26.6,4.5,13.4,MIA
2022-08-17,27.5,4.6,11.4,MIA
2022-08-18,27.8,6.0,16.9,MIA
2022-08-19,28.3,0.5,13.2,MIA
2022-08-20,27.7,14.0,16.2,MIA
2022-08-21,28.9,1.9,20.2,MIA
2022-08-22,28.7,1.7,17.7,MIA
2022-08-23,27.8,4.4,10.8,MIA
2022-08-24,27.9,10.5,12.0,MIA
2022-08-25,28.4,4.2,17.9,MIA
2022-08-26,28.1,3.0,11.8,MIA
2022-08-27,26.9,25.0,15.0,MIA
2022-08-28,25.9,9.5,13.8,MIA
2022-08-29,26.7,3.4,22.7,MIA
2022-08-30,27.9,3.7,15.3,MIA
2022-08-31,26.7,6.7,11.6,MIA
2022-09-01,26.8,0.8,13.8,MIA
2022-09-02,27.3,0.4,13.8,MIA
2022-09-03,27.5,0.7,17.0,MIA
